"","idiom_id","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid","most_common_lemma","idiom_length_orig","idiom_length_this"
"171",2,"WR-P-E-A-0005022348","Claudia"," toe alleen maar van de","wal in de sloot"," . Daarbij wordt ze zowat","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.2.w.14 p.4.s.2.w.15 p.4.s.2.w.16 p.4.s.2.w.17",0,"",2,171,"WR-P-E-A","discussion lists","WR-P-E-A-0005022348-p.4.s.2","wal in de sloot",4,4
"172",2,"WR-P-P-B-0000000191","Het eindige leven"," managers die me van de","wal in de sloot"," hielpen waardoor ik al mijn","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.282.s.1.w.29 p.282.s.1.w.30 p.282.s.1.w.31 p.282.s.1.w.32",0,"",2,172,"WR-P-P-B","books","WR-P-P-B-0000000191-p.282.s.1","wal in de sloot",4,4
"173",2,"WR-P-P-B-0000000029","De minnaar zonder verblijfplaats"," sinds de consommé van de","wal in de sloot"," zien raken . De gastvrouw","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1322.s.1.w.25 p.1322.s.1.w.26 p.1322.s.1.w.27 p.1322.s.1.w.28",0,"",2,173,"WR-P-P-B","books","WR-P-P-B-0000000029-p.1322.s.1","wal in de sloot",4,4
"174",2,"WR-P-E-L-0000000584","Unspecified"," en VVD raken van de","wal in de sloot"," . SGP houdt de vinger","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.3335.s.1.w.8 text.1.event.3335.s.1.w.9 text.1.event.3335.s.1.w.10 text.1.event.3335.s.1.w.11",0,"",2,174,"WR-P-E-L","tweets","WR-P-E-L-0000000584-text.1.event.3335.s.1","wal in de sloot",4,4
"175",2,"WR-P-E-L-0000000279","Unspecified"," uitbrengen #verkiezingen2010 Joran van der","Wal in de Sloot"," ? Joran , je staat","wal in de sloot","SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","SPEC VZ LID N","text.1.event.1662.s.1.w.4 text.1.event.1662.s.1.w.5 text.1.event.1662.s.1.w.6 text.1.event.1662.s.1.w.7",0,"",1,175,"WR-P-E-L","tweets","WR-P-E-L-0000000279-text.1.event.1662.s.1","wal in de sloot",4,4
"176",2,"WR-P-E-J-0000104030","Bertie Wooster"," kan - meestal van de","wal in de sloot"," , waarop Jeeves de boel","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.37 p.2.s.2.w.38 p.2.s.2.w.39 p.2.s.2.w.40",0,"",2,176,"WR-P-E-J","wikipedia","WR-P-E-J-0000104030-p.2.s.2","wal in de sloot",4,4
"177",2,"WR-P-E-J-0000032628","Lijst van uitdrukkingen en gezegden V-Z"," zinnig argument . Van de","wal in de sloot"," ( helpen ) : De","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.30.w.3 p.1.s.30.w.4 p.1.s.30.w.5 p.1.s.30.w.6",0,"",2,177,"WR-P-E-J","wikipedia","WR-P-E-J-0000032628-p.1.s.30","wal in de sloot",4,4
"178",2,"WR-P-E-L-0000000155","Unspecified"," weer dit . Van de","wal in de sloot"," . Mark my words .","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.4773.s.2.w.3 text.1.event.4773.s.2.w.4 text.1.event.4773.s.2.w.5 text.1.event.4773.s.2.w.6",0,"",2,178,"WR-P-E-L","tweets","WR-P-E-L-0000000155-text.1.event.4773.s.2","wal in de sloot",4,4
"179",2,"WR-P-P-G-0000116895","Amper steun voor Zalm Eis dat Duitsland moet bezuinigen wordt afgezwakt"," dat dit Duitsland van de","wal in de sloot"," heeft geholpen . De dwang","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.2.w.37 p.4.s.2.w.38 p.4.s.2.w.39 p.4.s.2.w.40",0,"",2,179,"WR-P-P-G","newspapers","WR-P-P-G-0000116895-p.4.s.2","wal in de sloot",4,4
"180",2,"WR-P-P-H-0000152760","Week 2"," , een stap van de","wal in de sloot"," , maar voor hem als","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.19.s.4.w.15 p.19.s.4.w.16 p.19.s.4.w.17 p.19.s.4.w.18",0,"",2,180,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000152760-p.19.s.4","wal in de sloot",4,4
"181",2,"WR-P-P-H-0000152204","Het land van de mijlpalen"," waardoor hij verder van de","wal in de sloot"," wordt geholpen . Hij heeft","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.4.w.29 p.6.s.4.w.30 p.6.s.4.w.31 p.6.s.4.w.32",0,"",2,181,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000152204-p.6.s.4","wal in de sloot",4,4
"182",2,"WR-P-P-H-0000149823","Afscheid van een droom"," de allertreurigste manier van de","wal in de sloot"," zijn geraakt ? De regeringsraad","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.7.s.3.w.13 p.7.s.3.w.14 p.7.s.3.w.15 p.7.s.3.w.16",0,"",2,182,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000149823-p.7.s.3","wal in de sloot",4,4
"183",2,"WR-P-E-J-0000032465","Lijst van uitdrukkingen en gezegden P-U"," kunnen uitvoeren. sloot Van de","wal in de sloot"," belanden . : Van een","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.92.w.9 p.1.s.92.w.10 p.1.s.92.w.11 p.1.s.92.w.12",0,"",2,183,"WR-P-E-J","wikipedia","WR-P-E-J-0000032465-p.1.s.92","wal in de sloot",4,4
"184",2,"WR-P-P-H-0000040729","DE LANDLOPERS ZIJN VERDWENEN"," willen betalen , van de","wal in de sloot"," sukkelen . Leon : Ze","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.19.s.2.w.45 p.19.s.2.w.46 p.19.s.2.w.47 p.19.s.2.w.48",0,"",2,184,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000040729-p.19.s.2","wal in de sloot",4,4
"185",2,"WR-P-P-H-0000019707","EEN WIJS MAN BLIJFT THUIS"," schepen en nooit van de","wal in de sloot"," terecht komen . De Sindbad-cyclus","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.8.s.1.w.36 p.8.s.1.w.37 p.8.s.1.w.38 p.8.s.1.w.39",0,"",2,185,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000019707-p.8.s.1","wal in de sloot",4,4
"186",2,"WR-P-P-G-0000051642","Alabama's grondwet nog steeds racistisch"," Maar hij werd van de","wal in de sloot"," geholpen door volksvertegenwoordigers in de","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.7.s.2.w.6 p.7.s.2.w.7 p.7.s.2.w.8 p.7.s.2.w.9",0,"",2,186,"WR-P-P-G","newspapers","WR-P-P-G-0000051642-p.7.s.2","wal in de sloot",4,4
"187",2,"WR-P-P-G-0000084040","Weglopen helpt niet"," dat land verder van de","wal in de sloot"," en tast de bondgenootschappen en","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.13.s.2.w.10 p.13.s.2.w.11 p.13.s.2.w.12 p.13.s.2.w.13",0,"",2,187,"WR-P-P-G","newspapers","WR-P-P-G-0000084040-p.13.s.2","wal in de sloot",4,4
"188",2,"WR-P-P-G-0000005351","Voorhoofdsholtepijn door taaislijmziekte"," van de CF-mutatie van de","wal in de sloot"," helpen . Zij hebben immers","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.7.s.1.w.28 p.7.s.1.w.29 p.7.s.1.w.30 p.7.s.1.w.31",0,"",2,188,"WR-P-P-G","newspapers","WR-P-P-G-0000005351-p.7.s.1","wal in de sloot",4,4
"189",2,"WR-P-P-K-0000000059","Hoofdstuk 7: 6 tot 11 juli 1995: visies achteraf"," mededelingen werd Karremans van de","wal in de sloot"," geholpen , omdat deze dezelfde","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.324.s.9.w.13 p.324.s.9.w.14 p.324.s.9.w.15 p.324.s.9.w.16",0,"",2,189,"WR-P-P-K","reports","WR-P-P-K-0000000059-p.324.s.9","wal in de sloot",4,4
"430",3,"WR-P-P-G-0000717741","Janssens in het hol van de leeuw","Janssens in het","hol van de leeuw"," De Antwerpse burgemeester Patrick Janssens","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","head.1.s.1.w.4 head.1.s.1.w.5 head.1.s.1.w.6 head.1.s.1.w.7",0,"",2,430,"WR-P-P-G","newspapers","WR-P-P-G-0000717741-head.1.s.1","hol van de leeuw",4,4
"251",3,"WR-P-E-L-0000000286","Unspecified"," ? @thijsniks Kopje koffie in","hol van de leeuw"," ? Ik zie dat je","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.3126.s.1.w.5 text.1.event.3126.s.1.w.6 text.1.event.3126.s.1.w.7 text.1.event.3126.s.1.w.8",0,"",2,251,"WR-P-E-L","tweets","WR-P-E-L-0000000286-text.1.event.3126.s.1","hol van de leeuw",4,4
"243",3,"WR-P-E-C-0000006503","Joris Boon kookt achter de nieuwsmicrofoon"," en dan nog in het","hol van de leeuw"," . Maar als nieuwsjournalist heb","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.11.w.15 p.1.s.11.w.16 p.1.s.11.w.17 p.1.s.11.w.18",0,"",2,243,"WR-P-E-C","e-magazines","WR-P-E-C-0000006503-p.1.s.11","hol van de leeuw",4,4
"376",3,"WR-P-P-G-0000082652","Een fris briesje waait door de barakken van het Turkse leger"," twee spionnen geparkeerd in het","hol van de leeuw"," . En toen de ene","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.3.w.18 p.1.s.3.w.19 p.1.s.3.w.20 p.1.s.3.w.21",0,"",2,376,"WR-P-P-G","newspapers","WR-P-P-G-0000082652-p.1.s.3","hol van de leeuw",4,4
"370",3,"WR-P-P-G-0000697292","No title available."," het vanavond , in het","hol van de leeuw"," bij Oasis Charleroi , iets","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10 p.2.s.2.w.11",0,"",2,370,"WR-P-P-G","newspapers","WR-P-P-G-0000697292-p.2.s.2","hol van de leeuw",4,4
"223",3,"WR-P-P-B-0000000025","De Duisteren"," opgegroeid ... En waar het","hol van de leeuw"," zich bevindt , of beter","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2785.s.4.w.11 p.2785.s.4.w.12 p.2785.s.4.w.13 p.2785.s.4.w.14",0,"",2,223,"WR-P-P-B","books","WR-P-P-B-0000000025-p.2785.s.4","hol van de leeuw",4,4
"206",3,"WR-P-E-A-0000611051","Forumsessie: met wie?"," Lanjira Nahima , in het","hol van de leeuw"," tussen deze vlaamse leeuwen eens","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.11.s.1.w.6 p.11.s.1.w.7 p.11.s.1.w.8 p.11.s.1.w.9",0,"",2,206,"WR-P-E-A","discussion lists","WR-P-E-A-0000611051-p.11.s.1","hol van de leeuw",4,4
"202",3,"WR-P-E-G-0000004129","Subtitles for Napels Zien I (5) - School op wi"," voor ik me in het","hol van de leeuw"," waag . Als ze gedrogeerd","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.97.s.1.w.11 p.97.s.1.w.12 p.97.s.1.w.13 p.97.s.1.w.14",0,"",2,202,"WR-P-E-G","subtitles","WR-P-E-G-0000004129-p.97.s.1","hol van de leeuw",4,4
"455",3,"WS-U-E-A-0000065198","OT+OVERZICHT WOLFOWITZ"," nog in Brussel , het","hol van de leeuw"," . De Europese landen hebben","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.9 p.1.s.1.w.10 p.1.s.1.w.11 p.1.s.1.w.12",0,"",2,455,"WS-U-E-A","auto cues","WS-U-E-A-0000065198-p.1.s.1","hol van de leeuw",4,4
"194",3,"WR-P-E-G-0000001061","Subtitles for Afrit 9 (23/09/02)"," onderdrukken . Dit is het","hol van de leeuw"," . Kun je weerstaan aan","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.127.s.1.w.4 p.127.s.1.w.5 p.127.s.1.w.6 p.127.s.1.w.7",0,"",2,194,"WR-P-E-G","subtitles","WR-P-E-G-0000001061-p.127.s.1","hol van de leeuw",4,4
"441",3,"WR-P-P-G-0000376551","Peter Iven in het hol van de leeuw","Peter Iven in het","hol van de leeuw"," ( VHMH ) Paal Marnicq","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","head.1.s.1.w.5 head.1.s.1.w.6 head.1.s.1.w.7 head.1.s.1.w.8",0,"",2,441,"WR-P-P-G","newspapers","WR-P-P-G-0000376551-head.1.s.1","hol van de leeuw",4,4
"355",3,"WR-P-P-G-0000094630","Ongrijpbare kwelgeest van Jacques Chirac"," ) , betreedt immers het","hol van de leeuw"," , als voorzitter van Chiracs","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.7.s.3.w.32 p.7.s.3.w.33 p.7.s.3.w.34 p.7.s.3.w.35",0,"",2,355,"WR-P-P-G","newspapers","WR-P-P-G-0000094630-p.7.s.3","hol van de leeuw",4,4
"281",3,"WR-P-P-H-0000148220","Nederland in België"," Jan Baeten laat in het","hol van de Vlaamse leeuw"," vier Waalse dichters horen .","hol van de vlaams leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.3.s.1.w.8 p.3.s.1.w.9 p.3.s.1.w.10 p.3.s.1.w.11 p.3.s.1.w.12",0,"",2,281,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000148220-p.3.s.1","hol van de leeuw",4,5
"398",3,"WR-P-P-G-0000073241","Met een bezem, met een bezem"," van Eurex om in het","hol van de leeuw"," een elektronische beurs te starten","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.4.w.10 p.3.s.4.w.11 p.3.s.4.w.12 p.3.s.4.w.13",0,"",2,398,"WR-P-P-G","newspapers","WR-P-P-G-0000073241-p.3.s.4","hol van de leeuw",4,4
"204",3,"WR-P-E-G-0000000824","Subtitles for Afrit 9 (09/09/02)"," Hier zit je in het","hol van de leeuw"," . Dus hier bedenk je","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.80.s.1.w.6 p.80.s.1.w.7 p.80.s.1.w.8 p.80.s.1.w.9",0,"",2,204,"WR-P-E-G","subtitles","WR-P-E-G-0000000824-p.80.s.1","hol van de leeuw",4,4
"358",3,"WR-P-P-G-0000604801","""Lastigste van 't jaar"," nu toch klaren in het","hol van de leeuw"," . Laat ons gewoon ook","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.5.w.28 p.6.s.5.w.29 p.6.s.5.w.30 p.6.s.5.w.31",0,"",2,358,"WR-P-P-G","newspapers","WR-P-P-G-0000604801-p.6.s.5","hol van de leeuw",4,4
"304",3,"WR-P-P-G-0000002066","Gijzelaars"," zitten acht mensen in het","hol van de leeuw"," . Zij werkten voor de","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.16 p.1.s.1.w.17 p.1.s.1.w.18 p.1.s.1.w.19",0,"",2,304,"WR-P-P-G","newspapers","WR-P-P-G-0000002066-p.1.s.1","hol van de leeuw",4,4
"415",3,"WR-P-P-G-0000662623","""Dit is niet de Salou die ik wil''"," dat mijn verdedigers in het","hol van de leeuw"," niet met vuur gingen spelen","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.3.w.9 p.4.s.3.w.10 p.4.s.3.w.11 p.4.s.3.w.12",0,"",2,415,"WR-P-P-G","newspapers","WR-P-P-G-0000662623-p.4.s.3","hol van de leeuw",4,4
"419",3,"WR-P-P-G-0000637502","""Wij worden ook nog wereldkampioen''"," er ons zondagavond in het","hol van de leeuw"," . "" Onze vereniging Vlaanderen-Lusitania","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.10 p.2.s.2.w.11 p.2.s.2.w.12 p.2.s.2.w.13",0,"",2,419,"WR-P-P-G","newspapers","WR-P-P-G-0000637502-p.2.s.2","hol van de leeuw",4,4
"308",3,"WR-P-P-G-0000117223","Lintje voor de grootste plaaggeest van Defensie"," zijn handen . In het","hol van de leeuw"," , het ministerie van defensie","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.3 p.2.s.2.w.4 p.2.s.2.w.5 p.2.s.2.w.6",0,"",2,308,"WR-P-P-G","newspapers","WR-P-P-G-0000117223-p.2.s.2","hol van de leeuw",4,4
"197",3,"WR-P-E-A-0000193818","Unspecified"," ipv we zitten in het","hol van de leeuw"," sommige mensen toch ; -","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.1.w.16 p.2.s.1.w.17 p.2.s.1.w.18 p.2.s.1.w.19",0,"",2,197,"WR-P-E-A","discussion lists","WR-P-E-A-0000193818-p.2.s.1","hol van de leeuw",4,4
"329",3,"WR-P-P-G-0000699131","""De stap is gezet''"," Als je dan in het","hol van de leeuw"," tegen een goed voetballende ploeg","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.5.w.6 p.4.s.5.w.7 p.4.s.5.w.8 p.4.s.5.w.9",0,"",2,329,"WR-P-P-G","newspapers","WR-P-P-G-0000699131-p.4.s.5","hol van de leeuw",4,4
"295",3,"WR-P-P-H-0000173584","Oresteia in moskou"," Aanbiedingen om Tsjechov in het","hol van de leeuw"," te komen regisseren hield Stein","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.3.w.6 p.1.s.3.w.7 p.1.s.3.w.8 p.1.s.3.w.9",0,"",2,295,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000173584-p.1.s.3","hol van de leeuw",4,4
"417",3,"WR-P-P-G-0000137598","Bolkestein houdt in de klas lofzang op kapitalisme"," aldus economieleraar Lammers . Het","hol van de leeuw"," dus , zou je zeggen","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.2.w.2 p.5.s.2.w.3 p.5.s.2.w.4 p.5.s.2.w.5",0,"",2,417,"WR-P-P-G","newspapers","WR-P-P-G-0000137598-p.5.s.2","hol van de leeuw",4,4
"267",3,"WR-P-P-H-0000079899","Het laatste woord"," nog het liefst in het","hol van de leeuw"," : het is waardevoller verloren","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.19.s.1.w.17 p.19.s.1.w.18 p.19.s.1.w.19 p.19.s.1.w.20",0,"",2,267,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000079899-p.19.s.1","hol van de leeuw",4,4
"213",3,"WR-P-E-G-0000004128","Subtitles for De leukste eeuw - Walter Baele ("," Flikkers wagen zich in het","hol van de leeuw"," . Doet het geen zeer","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.307.s.1.w.7 p.307.s.1.w.8 p.307.s.1.w.9 p.307.s.1.w.10",0,"",2,213,"WR-P-E-G","subtitles","WR-P-E-G-0000004128-p.307.s.1","hol van de leeuw",4,4
"269",3,"WR-P-P-G-0000682926","No title available."," de verkiezingen . In het","hol van de leeuw"," is een politiek geëngageerd nummer","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.6.w.3 p.1.s.6.w.4 p.1.s.6.w.5 p.1.s.6.w.6",0,"",2,269,"WR-P-P-G","newspapers","WR-P-P-G-0000682926-p.1.s.6","hol van de leeuw",4,4
"392",3,"WR-P-P-G-0000078150","No title available."," nauwelijks gewenste gast in het","hol van de leeuw"," begaf en de verdedigers van","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.22 p.2.s.2.w.23 p.2.s.2.w.24 p.2.s.2.w.25",0,"",2,392,"WR-P-P-G","newspapers","WR-P-P-G-0000078150-p.2.s.2","hol van de leeuw",4,4
"217",3,"WR-P-P-B-0000000198","De ring"," ik me nu in het","hol van de leeuw"," had gewaagd . Mijn hart","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1813.s.5.w.10 p.1813.s.5.w.11 p.1813.s.5.w.12 p.1813.s.5.w.13",0,"",2,217,"WR-P-P-B","books","WR-P-P-B-0000000198-p.1813.s.5","hol van de leeuw",4,4
"229",3,"WR-P-P-B-0000000056","Levenswijs"," Wie zich waagt in het","hol van een leeuw"," heeft eerder dan de bedoeling","hol van een leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(onbep,stan,agr) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.435.s.4.w.6 p.435.s.4.w.7 p.435.s.4.w.8 p.435.s.4.w.9",0,"",2,229,"WR-P-P-B","books","WR-P-P-B-0000000056-p.435.s.4","hol van de leeuw",4,4
"265",3,"WR-P-P-H-0000070345","Hou uw concurrent in het oog"," natuurlijk altijd zelf in het","hol van de leeuw"," wagen of een tussenpersoon op","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.28.s.1.w.9 p.28.s.1.w.10 p.28.s.1.w.11 p.28.s.1.w.12",0,"",2,265,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000070345-p.28.s.1","hol van de leeuw",4,4
"262",3,"WR-P-P-H-0000087642","De schuld van de politie"," middelen , praktisch middenin het","hol van de leeuw"," , is moeilijk te bevatten","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.1.w.31 p.4.s.1.w.32 p.4.s.1.w.33 p.4.s.1.w.34",0,"",2,262,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000087642-p.4.s.1","hol van de leeuw",4,4
"230",3,"WR-P-E-L-0000000171","Unspecified"," @kvdlinde : @GeertWildersPVV in het","hol van de leeuw"," . More : http://t.co/3YIvPhF @LennartBooij","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.2238.s.1.w.13 text.1.event.2238.s.1.w.14 text.1.event.2238.s.1.w.15 text.1.event.2238.s.1.w.16",0,"",2,230,"WR-P-E-L","tweets","WR-P-E-L-0000000171-text.1.event.2238.s.1","hol van de leeuw",4,4
"215",3,"WR-P-E-G-0000003862","Subtitles for Thuis 1394"," Eerst een kus in het","hol van de leeuw"," . Whaaaaaa . Ja !","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.499.s.2.w.6 p.499.s.2.w.7 p.499.s.2.w.8 p.499.s.2.w.9",0,"",2,215,"WR-P-E-G","subtitles","WR-P-E-G-0000003862-p.499.s.2","hol van de leeuw",4,4
"296",3,"WR-P-P-H-0000153061","Muzikale strijd"," optreden in Dallas , het","hol van de leeuw"," , worden vanuit het publiek","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.4.w.11 p.3.s.4.w.12 p.3.s.4.w.13 p.3.s.4.w.14",0,"",2,296,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000153061-p.3.s.4","hol van de leeuw",4,4
"413",3,"WR-P-P-G-0000184107","SChumacher pakt in san marino eerste zege voor wereldkampioen alonso"," tweede opeenvolgende zege in het","hol van de leeuw"," . En daar slaagde het","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.9.s.1.w.26 p.9.s.1.w.27 p.9.s.1.w.28 p.9.s.1.w.29",0,"",2,413,"WR-P-P-G","newspapers","WR-P-P-G-0000184107-p.9.s.1","hol van de leeuw",4,4
