Column1;doc_id;doc_name;left_context;idiom_found;right_context;idiom_lemma;pos;pos_head;xml_id;with_verb;idiom_id;verb;amountofnouns;id;doc_type;doc_type_name;sentenceid;Idiomatic;
175;WR-P-E-L-0000000279;Unspecified; uitbrengen #verkiezingen2010 Joran van der;Wal in de Sloot; ? Joran , je staat;wal in de sloot;SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);SPEC VZ LID N;text.1.event.1662.s.1.w.4 text.1.event.1662.s.1.w.5 text.1.event.1662.s.1.w.6 text.1.event.1662.s.1.w.7;0;2;;1;175;WR-P-E-L;tweets;WR-P-E-L-0000000279-text.1.event.1662.s.1;1;
176;WR-P-E-J-0000104030;Bertie Wooster; kan - meestal van de;wal in de sloot; , waarop Jeeves de boel;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.2.s.2.w.37 p.2.s.2.w.38 p.2.s.2.w.39 p.2.s.2.w.40;0;2;;2;176;WR-P-E-J;wikipedia;WR-P-E-J-0000104030-p.2.s.2;1;
177;WR-P-E-J-0000032628;Lijst van uitdrukkingen en gezegden V-Z; zinnig argument . Van de;wal in de sloot; ( helpen ) : De;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.30.w.3 p.1.s.30.w.4 p.1.s.30.w.5 p.1.s.30.w.6;0;2;;2;177;WR-P-E-J;wikipedia;WR-P-E-J-0000032628-p.1.s.30;1;
178;WR-P-E-L-0000000155;Unspecified; weer dit . Van de;wal in de sloot; . Mark my words .;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;text.1.event.4773.s.2.w.3 text.1.event.4773.s.2.w.4 text.1.event.4773.s.2.w.5 text.1.event.4773.s.2.w.6;0;2;;2;178;WR-P-E-L;tweets;WR-P-E-L-0000000155-text.1.event.4773.s.2;1;
179;WR-P-P-G-0000116895;Amper steun voor Zalm Eis dat Duitsland moet bezuinigen wordt afgezwakt; dat dit Duitsland van de;wal in de sloot; heeft geholpen . De dwang;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.4.s.2.w.37 p.4.s.2.w.38 p.4.s.2.w.39 p.4.s.2.w.40;0;2;;2;179;WR-P-P-G;newspapers;WR-P-P-G-0000116895-p.4.s.2;1;
180;WR-P-P-H-0000152760;Week 2; , een stap van de;wal in de sloot; , maar voor hem als;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.19.s.4.w.15 p.19.s.4.w.16 p.19.s.4.w.17 p.19.s.4.w.18;0;2;;2;180;WR-P-P-H;periodicals magazines;WR-P-P-H-0000152760-p.19.s.4;1;
181;WR-P-P-H-0000152204;Het land van de mijlpalen; waardoor hij verder van de;wal in de sloot; wordt geholpen . Hij heeft;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.6.s.4.w.29 p.6.s.4.w.30 p.6.s.4.w.31 p.6.s.4.w.32;0;2;;2;181;WR-P-P-H;periodicals magazines;WR-P-P-H-0000152204-p.6.s.4;1;
182;WR-P-P-H-0000149823;Afscheid van een droom; de allertreurigste manier van de;wal in de sloot; zijn geraakt ? De regeringsraad;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.7.s.3.w.13 p.7.s.3.w.14 p.7.s.3.w.15 p.7.s.3.w.16;0;2;;2;182;WR-P-P-H;periodicals magazines;WR-P-P-H-0000149823-p.7.s.3;1;
183;WR-P-E-J-0000032465;Lijst van uitdrukkingen en gezegden P-U; kunnen uitvoeren. sloot Van de;wal in de sloot; belanden . : Van een;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.92.w.9 p.1.s.92.w.10 p.1.s.92.w.11 p.1.s.92.w.12;0;2;;2;183;WR-P-E-J;wikipedia;WR-P-E-J-0000032465-p.1.s.92;1;
184;WR-P-P-H-0000040729;DE LANDLOPERS ZIJN VERDWENEN; willen betalen , van de;wal in de sloot; sukkelen . Leon : Ze;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.19.s.2.w.45 p.19.s.2.w.46 p.19.s.2.w.47 p.19.s.2.w.48;0;2;;2;184;WR-P-P-H;periodicals magazines;WR-P-P-H-0000040729-p.19.s.2;1;
185;WR-P-P-H-0000019707;EEN WIJS MAN BLIJFT THUIS; schepen en nooit van de;wal in de sloot; terecht komen . De Sindbad-cyclus;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.8.s.1.w.36 p.8.s.1.w.37 p.8.s.1.w.38 p.8.s.1.w.39;0;2;;2;185;WR-P-P-H;periodicals magazines;WR-P-P-H-0000019707-p.8.s.1;1;
186;WR-P-P-G-0000051642;Alabama's grondwet nog steeds racistisch; Maar hij werd van de;wal in de sloot; geholpen door volksvertegenwoordigers in de;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.7.s.2.w.6 p.7.s.2.w.7 p.7.s.2.w.8 p.7.s.2.w.9;0;2;;2;186;WR-P-P-G;newspapers;WR-P-P-G-0000051642-p.7.s.2;1;
187;WR-P-P-G-0000084040;Weglopen helpt niet; dat land verder van de;wal in de sloot; en tast de bondgenootschappen en;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.13.s.2.w.10 p.13.s.2.w.11 p.13.s.2.w.12 p.13.s.2.w.13;0;2;;2;187;WR-P-P-G;newspapers;WR-P-P-G-0000084040-p.13.s.2;1;
188;WR-P-P-G-0000005351;Voorhoofdsholtepijn door taaislijmziekte; van de CF-mutatie van de;wal in de sloot; helpen . Zij hebben immers;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.7.s.1.w.28 p.7.s.1.w.29 p.7.s.1.w.30 p.7.s.1.w.31;0;2;;2;188;WR-P-P-G;newspapers;WR-P-P-G-0000005351-p.7.s.1;1;
189;WR-P-P-K-0000000059;Hoofdstuk 7: 6 tot 11 juli 1995: visies achteraf; mededelingen werd Karremans van de;wal in de sloot; geholpen , omdat deze dezelfde;wal in de sloot;N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.324.s.9.w.13 p.324.s.9.w.14 p.324.s.9.w.15 p.324.s.9.w.16;0;2;;2;189;WR-P-P-K;reports;WR-P-P-K-0000000059-p.324.s.9;1;
362;WR-P-P-G-0000708753;"""Ik vrees dat Ieper kampioen wordt''"; Boezinge won zondag in het;hol van de leeuw; bij concurrent Hoger Op Oostende;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.3.s.1.w.6 p.3.s.1.w.7 p.3.s.1.w.8 p.3.s.1.w.9;0;3;;2;362;WR-P-P-G;newspapers;WR-P-P-G-0000708753-p.3.s.1;1;
289;WR-P-E-J-0000012469;Nemeïsche leeuw; . Tenslotte wist Heracles het;hol van de leeuw; te vinden . Hij drong;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.4.s.4.w.5 p.4.s.4.w.6 p.4.s.4.w.7 p.4.s.4.w.8;0;3;;2;289;WR-P-E-J;wikipedia;WR-P-E-J-0000012469-p.4.s.4;0;
407;WR-P-P-G-0000192997;No title available.; , Kees Meerman in het;hol van de leeuw; , jong comedytalent Bang van;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.50.s.2.w.20 p.50.s.2.w.21 p.50.s.2.w.22 p.50.s.2.w.23;0;3;;2;407;WR-P-P-G;newspapers;WR-P-P-G-0000192997-p.50.s.2;1;
401;WR-P-P-G-0000700572;"""Ze moeten de moordenaars bij de rijkswacht gaan zoeken''"; eigen brigade ? In het;hol van de leeuw; ? Neen , volgens mij;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.20.s.2.w.3 p.20.s.2.w.4 p.20.s.2.w.5 p.20.s.2.w.6;0;3;;2;401;WR-P-P-G;newspapers;WR-P-P-G-0000700572-p.20.s.2;1;
380;WR-P-P-G-0000467327;Keeperskwestie nu gevoeliger dan ooit in Tienen; dat hij er in het;hol van de leeuw; niet helemaal onderdoor is gegaan;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.3.s.3.w.11 p.3.s.3.w.12 p.3.s.3.w.13 p.3.s.3.w.14;0;3;;2;380;WR-P-P-G;newspapers;WR-P-P-G-0000467327-p.3.s.3;1;
369;WR-P-P-G-0000180755;(meerdere artikels); Anderlecht in West-Vlaanderen In het;hol van de leeuw; Met Club-Anderlecht staat zondag weer;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.2.s.1.w.3 p.2.s.1.w.4 p.2.s.1.w.5 p.2.s.1.w.6;0;3;;2;369;WR-P-P-G;newspapers;WR-P-P-G-0000180755-p.2.s.1;1;
256;WR-P-P-G-0000109961;Politici onder vuur op Antillen; Antillen WILLEMSTAD - In het;hol van de leeuw; , de Antilliaanse Staten in;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.2.w.3 p.1.s.2.w.4 p.1.s.2.w.5 p.1.s.2.w.6;0;3;;2;256;WR-P-P-G;newspapers;WR-P-P-G-0000109961-p.1.s.2;1;
278;WR-P-P-H-0000138290;het bewogen leven van Nadia Comaneci -- Little Miss Perfect; de Roemeense turnsters naar het;hol van de leeuw; , Moskou . Hoe sterk;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.18.s.1.w.11 p.18.s.1.w.12 p.18.s.1.w.13 p.18.s.1.w.14;0;3;;2;278;WR-P-P-H;periodicals magazines;WR-P-P-H-0000138290-p.18.s.1;1;
350;WR-P-P-G-0000076319;Minister Kamp in het hol van de leeuw;" Kamp zich "" in het";hol van de leeuw; '' te verdedigen . Ook;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.10.s.13.w.28 p.10.s.13.w.29 p.10.s.13.w.30 p.10.s.13.w.31;0;3;;2;350;WR-P-P-G;newspapers;WR-P-P-G-0000076319-p.10.s.13;1;
319;WR-P-P-G-0000160893;Jazzmusici zijn per definitie democraten'; dat ze zich in het;hol van de leeuw; bevond . ' Ik werk;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.3.s.4.w.14 p.3.s.4.w.15 p.3.s.4.w.16 p.3.s.4.w.17;0;3;;2;319;WR-P-P-G;newspapers;WR-P-P-G-0000160893-p.3.s.4;1;
406;WR-P-P-G-0000177552;Verrassende Christophe Rochus ziet zich weggeblazen in finale Rotterdam; van Antwerpen , zeg maar;hol van de leeuw; . Daarna liet Clijsters weten;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.9.s.1.w.19 p.9.s.1.w.20 p.9.s.1.w.21 p.9.s.1.w.22;0;3;;2;406;WR-P-P-G;newspapers;WR-P-P-G-0000177552-p.9.s.1;1;
381;WR-P-P-G-0000236819;Flagey is voor het orkest een huis, geen thuis'; Elisabethzaal in Antwerpen . Het;hol van de leeuw; : het is de thuisbasis;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.18.s.2.w.2 p.18.s.2.w.3 p.18.s.2.w.4 p.18.s.2.w.5;0;3;;2;381;WR-P-P-G;newspapers;WR-P-P-G-0000236819-p.18.s.2;1;
348;WR-P-P-G-0000692129;Charleroi is in shock; , bekent Victor in het;hol van de leeuw;" . "" Aan Elio Di";hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.7.s.3.w.9 p.7.s.3.w.10 p.7.s.3.w.11 p.7.s.3.w.12;0;3;;2;348;WR-P-P-G;newspapers;WR-P-P-G-0000692129-p.7.s.3;1;
309;WR-P-P-G-0000117223;Lintje voor de grootste plaaggeest van Defensie; de grootste klokkenluider in het;hol van de leeuw; geridderd te zien '' .;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.6.s.2.w.28 p.6.s.2.w.29 p.6.s.2.w.30 p.6.s.2.w.31;0;3;;2;309;WR-P-P-G;newspapers;WR-P-P-G-0000117223-p.6.s.2;1;
428;WR-P-P-G-0000469332;Putte met vertrouwen naar Olicsa; met vertrouwen af naar het;hol van de leeuw; . Van Olicsa weet iedereen;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.2.w.9 p.1.s.2.w.10 p.1.s.2.w.11 p.1.s.2.w.12;0;3;;2;428;WR-P-P-G;newspapers;WR-P-P-G-0000469332-p.1.s.2;1;
224;WR-P-P-B-0000000025;De Duisteren; als ze dan al het;hol van de leeuw; binnendrong , dan het liefst;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.3304.s.8.w.24 p.3304.s.8.w.25 p.3304.s.8.w.26 p.3304.s.8.w.27;0;3;;2;224;WR-P-P-B;books;WR-P-P-B-0000000025-p.3304.s.8;1;
282;WR-P-P-H-0000152812;De politiek in de spreekkamer; het hoederhok . In het;hol van de leeuw; . Een reactie bleef niet;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.8.s.2.w.3 p.8.s.2.w.4 p.8.s.2.w.5 p.8.s.2.w.6;0;3;;2;282;WR-P-P-H;periodicals magazines;WR-P-P-H-0000152812-p.8.s.2;1;
365;WR-P-P-G-0000573865;Real in het nauw door doelpunt Henry; sterrenvloot van Real in het;hol van de leeuw; verslaan . Real zal uit;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.1.w.18 p.1.s.1.w.19 p.1.s.1.w.20 p.1.s.1.w.21;0;3;;2;365;WR-P-P-G;newspapers;WR-P-P-G-0000573865-p.1.s.1;1;
451;WS-U-E-A-0000126570;Britten geven voorbeeld met overheidsinitiatieven; Londense financiële centrum , het;hol van de leeuw; . De financiële sector staat;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.6.w.11 p.1.s.6.w.12 p.1.s.6.w.13 p.1.s.6.w.14;0;3;;2;451;WS-U-E-A;auto cues;WS-U-E-A-0000126570-p.1.s.6;1;
436;WR-P-P-G-0000379610;Vrouwen Klaverken Buggenhout pakken na dertien jaar opnieuw de titel; . Wij speelden in het;hol van de leeuw; , tegen Sporting Brugge ,;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.2.s.1.w.5 p.2.s.1.w.6 p.2.s.1.w.7 p.2.s.1.w.8;0;3;;2;436;WR-P-P-G;newspapers;WR-P-P-G-0000379610-p.2.s.1;1;
376;WR-P-P-G-0000082652;Een fris briesje waait door de barakken van het Turkse leger; twee spionnen geparkeerd in het;hol van de leeuw; . En toen de ene;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.3.w.18 p.1.s.3.w.19 p.1.s.3.w.20 p.1.s.3.w.21;0;3;;2;376;WR-P-P-G;newspapers;WR-P-P-G-0000082652-p.1.s.3;1;
216;WR-P-E-G-0000007963;Subtitles for Vrolijk Vlaanderen (108) - Geld; onderdrukken . Dit is het;hol van de leeuw; . Kun je weerstaan aan;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.270.s.1.w.4 p.270.s.1.w.5 p.270.s.1.w.6 p.270.s.1.w.7;0;3;;2;216;WR-P-E-G;subtitles;WR-P-E-G-0000007963-p.270.s.1;1;
290;WR-P-P-H-0000133106;VIRUSSEN -- Mak of meedogenloos; zich te verschuilen in het;hol van de leeuw; , namelijk in de lymfeklieren;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.11.s.1.w.18 p.11.s.1.w.19 p.11.s.1.w.20 p.11.s.1.w.21;0;3;;2;290;WR-P-P-H;periodicals magazines;WR-P-P-H-0000133106-p.11.s.1;1;
364;WR-P-P-G-0000037041;Mooie momenten; 5Raymond van Barneveld In het;hol van de leeuw; , op de Embassy dus;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.5.s.1.w.6 p.5.s.1.w.7 p.5.s.1.w.8 p.5.s.1.w.9;0;3;;2;364;WR-P-P-G;newspapers;WR-P-P-G-0000037041-p.5.s.1;1;
411;WR-P-P-G-0000358429;InBev krijgt lokale concurrentie; belegd in Jupille - het;hol van de leeuw; zeg maar - waar veel;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.7.s.3.w.18 p.7.s.3.w.19 p.7.s.3.w.20 p.7.s.3.w.21;0;3;;2;411;WR-P-P-G;newspapers;WR-P-P-G-0000358429-p.7.s.3;1;
354;WR-P-P-G-0000586398;Als Eurosong ontaardt in burgeroorlog; de zegepalm veroverden in het;hol van de leeuw; , moesten onder politiebegeleiding de;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.5.s.3.w.10 p.5.s.3.w.11 p.5.s.3.w.12 p.5.s.3.w.13;0;3;;2;354;WR-P-P-G;newspapers;WR-P-P-G-0000586398-p.5.s.3;1;
230;WR-P-E-L-0000000171;Unspecified; @kvdlinde : @GeertWildersPVV in het;hol van de leeuw; . More : http://t.co/3YIvPhF @LennartBooij;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;text.1.event.2238.s.1.w.13 text.1.event.2238.s.1.w.14 text.1.event.2238.s.1.w.15 text.1.event.2238.s.1.w.16;0;3;;2;230;WR-P-E-L;tweets;WR-P-E-L-0000000171-text.1.event.2238.s.1;1;
426;WR-P-P-G-0000121765;Khatami bijt van zich af; zijn kritische toespraak in het;hol van de leeuw; . Toch waarschuwde de hervormingsgezinde;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.2.s.2.w.17 p.2.s.2.w.18 p.2.s.2.w.19 p.2.s.2.w.20;0;3;;2;426;WR-P-P-G;newspapers;WR-P-P-G-0000121765-p.2.s.2;1;
299;WR-P-P-H-0000147574;De Rudi Carrell van de DDR; ? Ze kon in het;hol van de leeuw; Biedermann und die Brandstifter regisseren;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.9.s.2.w.5 p.9.s.2.w.6 p.9.s.2.w.7 p.9.s.2.w.8;0;3;;2;299;WR-P-P-H;periodicals magazines;WR-P-P-H-0000147574-p.9.s.2;1;
293;WR-P-P-H-0000122970;'We willen ons land terug'; de stad ? In het;hol van de leeuw; ? ' Hij herhaalt :;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.55.s.3.w.3 p.55.s.3.w.4 p.55.s.3.w.5 p.55.s.3.w.6;0;3;;2;293;WR-P-P-H;periodicals magazines;WR-P-P-H-0000122970-p.55.s.3;1;
396;WR-P-P-G-0000532230;«Aan de titel denken we nog niet»; en dat dan in het;hol van de leeuw; , de eerste achtervolger ook;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.2.w.24 p.1.s.2.w.25 p.1.s.2.w.26 p.1.s.2.w.27;0;3;;2;396;WR-P-P-G;newspapers;WR-P-P-G-0000532230-p.1.s.2;1;
373;WR-P-P-G-0000599582;"""Wij gaan voor de titel"; wij toch scoren in het;hol van de leeuw; . Organisatorisch zit het wel;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.2.s.4.w.12 p.2.s.4.w.13 p.2.s.4.w.14 p.2.s.4.w.15;0;3;;2;373;WR-P-P-G;newspapers;WR-P-P-G-0000599582-p.2.s.4;1;
420;WR-P-P-G-0000359411;«Wij de titel, Netezonen de promotie»; de titel veroveren in het;hol van de leeuw; en deze laatste is Netezonen;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.1.w.10 p.1.s.1.w.11 p.1.s.1.w.12 p.1.s.1.w.13;0;3;;2;420;WR-P-P-G;newspapers;WR-P-P-G-0000359411-p.1.s.1;1;
272;WR-P-P-H-0000028777;DE MACHINIST BLIJFT BELEEFD; hij trok al naar het;hol van de leeuw; die zijn voorganger te grazen;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.3.s.2.w.31 p.3.s.2.w.32 p.3.s.2.w.33 p.3.s.2.w.34;0;3;;2;272;WR-P-P-H;periodicals magazines;WR-P-P-H-0000028777-p.3.s.2;1;
301;WR-P-P-G-0000464873;«Uitgaan van onze eigen kwaliteiten»; Jos Francken zondag naar het;hol van de leeuw; . En dat mag je;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.1.s.2.w.16 p.1.s.2.w.17 p.1.s.2.w.18 p.1.s.2.w.19;0;3;;2;301;WR-P-P-G;newspapers;WR-P-P-G-0000464873-p.1.s.2;1;
440;WR-P-P-G-0000612741;"""Ik besef het nog niet"; intens naartoe . In het;hol van de leeuw; gaan winnen , is dan;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.2.s.3.w.3 p.2.s.3.w.4 p.2.s.3.w.5 p.2.s.3.w.6;0;3;;2;440;WR-P-P-G;newspapers;WR-P-P-G-0000612741-p.2.s.3;1;
233;WR-P-E-L-0000000541;Unspecified; zie ik jou in dat;hol van de leeuw; volgende week , in elk;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;text.1.event.949.s.2.w.8 text.1.event.949.s.2.w.9 text.1.event.949.s.2.w.10 text.1.event.949.s.2.w.11;0;3;;2;233;WR-P-E-L;tweets;WR-P-E-L-0000000541-text.1.event.949.s.2;1;
195;WR-P-E-G-0000001321;Subtitles for Afrit 9 (1/5/2000); nu naartoe ? Naar het;hol van de leeuw; . Nee , eigenlijk naar;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.208.s.1.w.3 p.208.s.1.w.4 p.208.s.1.w.5 p.208.s.1.w.6;0;3;;2;195;WR-P-E-G;subtitles;WR-P-E-G-0000001321-p.208.s.1;1;
283;WR-P-P-H-0000149606;Valse profeten; Clinton-jaren op , in het;hol van de leeuw; : de denktank American Enterprise;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.11.s.1.w.24 p.11.s.1.w.25 p.11.s.1.w.26 p.11.s.1.w.27;0;3;;2;283;WR-P-P-H;periodicals magazines;WR-P-P-H-0000149606-p.11.s.1;1;
236;WR-P-E-L-0000000412;Unspecified;" volgens mij "" in het";hol van de leeuw;" "" zeggen . Vervelend als";hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;text.1.event.2780.s.1.w.15 text.1.event.2780.s.1.w.16 text.1.event.2780.s.1.w.17 text.1.event.2780.s.1.w.18;0;3;;2;236;WR-P-E-L;tweets;WR-P-E-L-0000000412-text.1.event.2780.s.1;1;
303;WR-P-P-G-0000720871;Samen uit, samen thuis; meter , klopt in het;hol van de leeuw; de Zweedse favoriete Kajsa Bergqvist;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.4.s.3.w.17 p.4.s.3.w.18 p.4.s.3.w.19 p.4.s.3.w.20;0;3;;2;303;WR-P-P-G;newspapers;WR-P-P-G-0000720871-p.4.s.3;1;
190;WR-P-E-G-0000011362;Runaway jury; nu zijn ze in het;hol van de leeuw; . Ok ? . Amanda;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;p.177.s.1.w.7 p.177.s.1.w.8 p.177.s.1.w.9 p.177.s.1.w.10;0;3;;2;190;WR-P-E-G;subtitles;WR-P-E-G-0000011362-p.177.s.1;1;
196;WR-P-E-A-0004513154;Uit het hol van de leeuw;Uit het;hol van de leeuw; http://www.impulsdigitaal.nl/userlinks/browse/links/Methylfenidaat-IMokt03.pdf Dit artikel van Impuls;hol van de leeuw;N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan);N VZ LID N;head.1.s.1.w.3 head.1.s.1.w.4 head.1.s.1.w.5 head.1.s.1.w.6;0;3;;2;196;WR-P-E-A;discussion lists;WR-P-E-A-0004513154-head.1.s.1;1;
