"","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","idiom_id","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid"
"174","WR-P-E-L-0000000584","Unspecified"," en VVD raken van de","wal in de sloot"," . SGP houdt de vinger","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.3335.s.1.w.8 text.1.event.3335.s.1.w.9 text.1.event.3335.s.1.w.10 text.1.event.3335.s.1.w.11",0,2,"",2,174,"WR-P-E-L","tweets","WR-P-E-L-0000000584-text.1.event.3335.s.1"
"175","WR-P-E-L-0000000279","Unspecified"," uitbrengen #verkiezingen2010 Joran van der","Wal in de Sloot"," ? Joran , je staat","wal in de sloot","SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","SPEC VZ LID N","text.1.event.1662.s.1.w.4 text.1.event.1662.s.1.w.5 text.1.event.1662.s.1.w.6 text.1.event.1662.s.1.w.7",0,2,"",1,175,"WR-P-E-L","tweets","WR-P-E-L-0000000279-text.1.event.1662.s.1"
"176","WR-P-E-J-0000104030","Bertie Wooster"," kan - meestal van de","wal in de sloot"," , waarop Jeeves de boel","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.37 p.2.s.2.w.38 p.2.s.2.w.39 p.2.s.2.w.40",0,2,"",2,176,"WR-P-E-J","wikipedia","WR-P-E-J-0000104030-p.2.s.2"
"177","WR-P-E-J-0000032628","Lijst van uitdrukkingen en gezegden V-Z"," zinnig argument . Van de","wal in de sloot"," ( helpen ) : De","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.30.w.3 p.1.s.30.w.4 p.1.s.30.w.5 p.1.s.30.w.6",0,2,"",2,177,"WR-P-E-J","wikipedia","WR-P-E-J-0000032628-p.1.s.30"
"178","WR-P-E-L-0000000155","Unspecified"," weer dit . Van de","wal in de sloot"," . Mark my words .","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.4773.s.2.w.3 text.1.event.4773.s.2.w.4 text.1.event.4773.s.2.w.5 text.1.event.4773.s.2.w.6",0,2,"",2,178,"WR-P-E-L","tweets","WR-P-E-L-0000000155-text.1.event.4773.s.2"
"179","WR-P-P-G-0000116895","Amper steun voor Zalm Eis dat Duitsland moet bezuinigen wordt afgezwakt"," dat dit Duitsland van de","wal in de sloot"," heeft geholpen . De dwang","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.2.w.37 p.4.s.2.w.38 p.4.s.2.w.39 p.4.s.2.w.40",0,2,"",2,179,"WR-P-P-G","newspapers","WR-P-P-G-0000116895-p.4.s.2"
"180","WR-P-P-H-0000152760","Week 2"," , een stap van de","wal in de sloot"," , maar voor hem als","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.19.s.4.w.15 p.19.s.4.w.16 p.19.s.4.w.17 p.19.s.4.w.18",0,2,"",2,180,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000152760-p.19.s.4"
"181","WR-P-P-H-0000152204","Het land van de mijlpalen"," waardoor hij verder van de","wal in de sloot"," wordt geholpen . Hij heeft","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.4.w.29 p.6.s.4.w.30 p.6.s.4.w.31 p.6.s.4.w.32",0,2,"",2,181,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000152204-p.6.s.4"
"182","WR-P-P-H-0000149823","Afscheid van een droom"," de allertreurigste manier van de","wal in de sloot"," zijn geraakt ? De regeringsraad","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.7.s.3.w.13 p.7.s.3.w.14 p.7.s.3.w.15 p.7.s.3.w.16",0,2,"",2,182,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000149823-p.7.s.3"
"183","WR-P-E-J-0000032465","Lijst van uitdrukkingen en gezegden P-U"," kunnen uitvoeren. sloot Van de","wal in de sloot"," belanden . : Van een","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.92.w.9 p.1.s.92.w.10 p.1.s.92.w.11 p.1.s.92.w.12",0,2,"",2,183,"WR-P-E-J","wikipedia","WR-P-E-J-0000032465-p.1.s.92"
"184","WR-P-P-H-0000040729","DE LANDLOPERS ZIJN VERDWENEN"," willen betalen , van de","wal in de sloot"," sukkelen . Leon : Ze","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.19.s.2.w.45 p.19.s.2.w.46 p.19.s.2.w.47 p.19.s.2.w.48",0,2,"",2,184,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000040729-p.19.s.2"
"185","WR-P-P-H-0000019707","EEN WIJS MAN BLIJFT THUIS"," schepen en nooit van de","wal in de sloot"," terecht komen . De Sindbad-cyclus","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.8.s.1.w.36 p.8.s.1.w.37 p.8.s.1.w.38 p.8.s.1.w.39",0,2,"",2,185,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000019707-p.8.s.1"
"186","WR-P-P-G-0000051642","Alabama's grondwet nog steeds racistisch"," Maar hij werd van de","wal in de sloot"," geholpen door volksvertegenwoordigers in de","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.7.s.2.w.6 p.7.s.2.w.7 p.7.s.2.w.8 p.7.s.2.w.9",0,2,"",2,186,"WR-P-P-G","newspapers","WR-P-P-G-0000051642-p.7.s.2"
"187","WR-P-P-G-0000084040","Weglopen helpt niet"," dat land verder van de","wal in de sloot"," en tast de bondgenootschappen en","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.13.s.2.w.10 p.13.s.2.w.11 p.13.s.2.w.12 p.13.s.2.w.13",0,2,"",2,187,"WR-P-P-G","newspapers","WR-P-P-G-0000084040-p.13.s.2"
"188","WR-P-P-G-0000005351","Voorhoofdsholtepijn door taaislijmziekte"," van de CF-mutatie van de","wal in de sloot"," helpen . Zij hebben immers","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.7.s.1.w.28 p.7.s.1.w.29 p.7.s.1.w.30 p.7.s.1.w.31",0,2,"",2,188,"WR-P-P-G","newspapers","WR-P-P-G-0000005351-p.7.s.1"
"189","WR-P-P-K-0000000059","Hoofdstuk 7: 6 tot 11 juli 1995: visies achteraf"," mededelingen werd Karremans van de","wal in de sloot"," geholpen , omdat deze dezelfde","wal in de sloot","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.324.s.9.w.13 p.324.s.9.w.14 p.324.s.9.w.15 p.324.s.9.w.16",0,2,"",2,189,"WR-P-P-K","reports","WR-P-P-K-0000000059-p.324.s.9"
"256","WR-P-P-G-0000109961","Politici onder vuur op Antillen"," Antillen WILLEMSTAD - In het","hol van de leeuw"," , de Antilliaanse Staten in","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.2.w.3 p.1.s.2.w.4 p.1.s.2.w.5 p.1.s.2.w.6",0,3,"",2,256,"WR-P-P-G","newspapers","WR-P-P-G-0000109961-p.1.s.2"
"365","WR-P-P-G-0000573865","Real in het nauw door doelpunt Henry"," sterrenvloot van Real in het","hol van de leeuw"," verslaan . Real zal uit","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.18 p.1.s.1.w.19 p.1.s.1.w.20 p.1.s.1.w.21",0,3,"",2,365,"WR-P-P-G","newspapers","WR-P-P-G-0000573865-p.1.s.1"
"364","WR-P-P-G-0000037041","Mooie momenten"," 5Raymond van Barneveld In het","hol van de leeuw"," , op de Embassy dus","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.1.w.6 p.5.s.1.w.7 p.5.s.1.w.8 p.5.s.1.w.9",0,3,"",2,364,"WR-P-P-G","newspapers","WR-P-P-G-0000037041-p.5.s.1"
"412","WR-P-P-G-0000103439","Ephimenco"," een veroveraar . In het","hol van de leeuw"," vond hij alleen maar bibberende","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.3.w.3 p.4.s.3.w.4 p.4.s.3.w.5 p.4.s.3.w.6",0,3,"",2,412,"WR-P-P-G","newspapers","WR-P-P-G-0000103439-p.4.s.3"
"445","WS-U-E-A-0000000240","Unspecified"," die conventie houden in het","hol van de leeuw"," ? - Wat wordt de","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.14.s.1.w.19 p.14.s.1.w.20 p.14.s.1.w.21 p.14.s.1.w.22",0,3,"",2,445,"WS-U-E-A","auto cues","WS-U-E-A-0000000240-p.14.s.1"
"276","WR-P-P-H-0000151567","Albert Camus De mens in opstand"," Fransman Albert Camus in het","hol van de leeuw"," , Algiers , een rede","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.10.s.1.w.23 p.10.s.1.w.24 p.10.s.1.w.25 p.10.s.1.w.26",0,3,"",2,276,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000151567-p.10.s.1"
"345","WR-P-P-G-0000172481","Sam"," bekeringsdrang die hen naar het","hol van de leeuw"," had gedreven ? Of hadden","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.5.w.9 p.4.s.5.w.10 p.4.s.5.w.11 p.4.s.5.w.12",0,3,"",2,345,"WR-P-P-G","newspapers","WR-P-P-G-0000172481-p.4.s.5"
"209","WR-P-E-A-0000586593","Polen wil zijn arbeiders terug."," bureau ! Recht in het","hol van de leeuw"," dus . Dus die dat","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.9.s.2.w.4 p.9.s.2.w.5 p.9.s.2.w.6 p.9.s.2.w.7",0,3,"",2,209,"WR-P-E-A","discussion lists","WR-P-E-A-0000586593-p.9.s.2"
"359","WR-P-P-G-0000184366","Slag om West-Vlaanderen"," Luc Martens , naar het","hol van de leeuw"," zelve , Ieper . Gevaarlijk","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.2.w.18 p.1.s.2.w.19 p.1.s.2.w.20 p.1.s.2.w.21",0,3,"",2,359,"WR-P-P-G","newspapers","WR-P-P-G-0000184366-p.1.s.2"
"341","WR-P-P-G-0000109350","Geen rechter kon de lozingen stoppen"," in Mulhouse , in het","hol van de leeuw"," , en zijn naar de","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.4.w.13 p.6.s.4.w.14 p.6.s.4.w.15 p.6.s.4.w.16",0,3,"",2,341,"WR-P-P-G","newspapers","WR-P-P-G-0000109350-p.6.s.4"
"405","WR-P-P-G-0000336805","Kan Oostende de leider afstoppen?"," een puntje sprokkelen in het","hol van de leeuw"," zou al prettig meegenomen zijn","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.5.w.13 p.1.s.5.w.14 p.1.s.5.w.15 p.1.s.5.w.16",0,3,"",2,405,"WR-P-P-G","newspapers","WR-P-P-G-0000336805-p.1.s.5"
"230","WR-P-E-L-0000000171","Unspecified"," @kvdlinde : @GeertWildersPVV in het","hol van de leeuw"," . More : http://t.co/3YIvPhF @LennartBooij","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.2238.s.1.w.13 text.1.event.2238.s.1.w.14 text.1.event.2238.s.1.w.15 text.1.event.2238.s.1.w.16",0,3,"",2,230,"WR-P-E-L","tweets","WR-P-E-L-0000000171-text.1.event.2238.s.1"
"394","WR-P-P-G-0000263072","Simons kopt PSV op één"," de Eredivisie . In het","hol van de leeuw"," was het team van Ronald","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.2.w.3 p.4.s.2.w.4 p.4.s.2.w.5 p.4.s.2.w.6",0,3,"",2,394,"WR-P-P-G","newspapers","WR-P-P-G-0000263072-p.4.s.2"
"361","WR-P-P-G-0000168775","IMF brengt activisten niet langer op de been"," op dat moment in het","hol van de leeuw"," , het hoofdkantoor van het","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.1.w.10 p.5.s.1.w.11 p.5.s.1.w.12 p.5.s.1.w.13",0,3,"",2,361,"WR-P-P-G","newspapers","WR-P-P-G-0000168775-p.5.s.1"
"388","WR-P-P-G-0000625677","Beckham voor zijn waarheid"," kwartfinales , maar in het","hol van de leeuw"," , te gast bij aartsvijand","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.1.w.19 p.3.s.1.w.20 p.3.s.1.w.21 p.3.s.1.w.22",0,3,"",2,388,"WR-P-P-G","newspapers","WR-P-P-G-0000625677-p.3.s.1"
"234","WR-P-E-L-0000000565","Unspecified"," Eerst was het in de","hol van de leeuw"," , maar na mijn praatje","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.1679.s.1.w.6 text.1.event.1679.s.1.w.7 text.1.event.1679.s.1.w.8 text.1.event.1679.s.1.w.9",0,3,"",2,234,"WR-P-E-L","tweets","WR-P-E-L-0000000565-text.1.event.1679.s.1"
"227","WR-P-P-B-0000000203","De verborgen kleitabletten"," hij begeeft zich in het","hol van de leeuw"," . Het Midden-Oosten is tegenwoordig","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.580.s.1.w.17 p.580.s.1.w.18 p.580.s.1.w.19 p.580.s.1.w.20",0,3,"",2,227,"WR-P-P-B","books","WR-P-P-B-0000000203-p.580.s.1"
"198","WR-P-E-A-0000478101","Vlaanderen Valt Uit Mekaar"," poëet ging zoeken in het","hol van de leeuw"," , de volledig verfranste adel","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.9.s.2.w.13 p.9.s.2.w.14 p.9.s.2.w.15 p.9.s.2.w.16",0,3,"",2,198,"WR-P-E-A","discussion lists","WR-P-E-A-0000478101-p.9.s.2"
"350","WR-P-P-G-0000076319","Minister Kamp in het hol van de leeuw"," Kamp zich "" in het","hol van de leeuw"," '' te verdedigen . Ook","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.10.s.13.w.28 p.10.s.13.w.29 p.10.s.13.w.30 p.10.s.13.w.31",0,3,"",2,350,"WR-P-P-G","newspapers","WR-P-P-G-0000076319-p.10.s.13"
"437","WR-P-P-G-0000206072","De moord die niemand nog interesseert"," aan een rijkswachter in het","hol van de leeuw"," te gaan ontvoeren , een","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.3.w.13 p.6.s.3.w.14 p.6.s.3.w.15 p.6.s.3.w.16",0,3,"",2,437,"WR-P-P-G","newspapers","WR-P-P-G-0000206072-p.6.s.3"
"362","WR-P-P-G-0000708753","""Ik vrees dat Ieper kampioen wordt''"," Boezinge won zondag in het","hol van de leeuw"," bij concurrent Hoger Op Oostende","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.1.w.6 p.3.s.1.w.7 p.3.s.1.w.8 p.3.s.1.w.9",0,3,"",2,362,"WR-P-P-G","newspapers","WR-P-P-G-0000708753-p.3.s.1"
"191","WR-P-E-G-0000010868","The pianist"," is . Precies in het","hol van de leeuw"," . Ik sluit je op","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.592.s.2.w.4 p.592.s.2.w.5 p.592.s.2.w.6 p.592.s.2.w.7",0,3,"",2,191,"WR-P-E-G","subtitles","WR-P-E-G-0000010868-p.592.s.2"
"336","WR-P-P-G-0000145087","Rumsfeld waagt zich in buurt van Saddam"," begaf zich vrijdag in het","hol van de leeuw"," : hij bracht een bezoek","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.15 p.1.s.1.w.16 p.1.s.1.w.17 p.1.s.1.w.18",0,3,"",2,336,"WR-P-P-G","newspapers","WR-P-P-G-0000145087-p.1.s.1"
"379","WR-P-P-G-0000205038","'De wereld willen redden is slecht voor je ziel'"," . Het is intussen het","hol van de leeuw"," geworden . Ook metaforisch is","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.14.s.3.w.5 p.14.s.3.w.6 p.14.s.3.w.7 p.14.s.3.w.8",0,3,"",2,379,"WR-P-P-G","newspapers","WR-P-P-G-0000205038-p.14.s.3"
"421","WR-P-P-G-0000394681","«Onze vraag werd verhoord»"," met een topper in het","hol van de leeuw"," . Met de uitwedstrijd op","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.8 p.1.s.1.w.9 p.1.s.1.w.10 p.1.s.1.w.11",0,3,"",2,421,"WR-P-P-G","newspapers","WR-P-P-G-0000394681-p.1.s.1"
"221","WR-P-E-G-0000003109","Subtitles for Histories - Liberace"," York . Dit was het","hol van de leeuw"," waar al 30 jaar zijn","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.154.s.1.w.4 p.154.s.1.w.5 p.154.s.1.w.6 p.154.s.1.w.7",0,3,"",2,221,"WR-P-E-G","subtitles","WR-P-E-G-0000003109-p.154.s.1"
"222","WR-P-P-B-0000000363","Feit en tussenkomst. Geschiedenis en opvattingen van Tijd en Mens (1949-1955)"," had zich onvervaard in het","hol van de leeuw"," gewaagd . De Haes ,","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1498.s.22.w.9 p.1498.s.22.w.10 p.1498.s.22.w.11 p.1498.s.22.w.12",0,3,"",2,222,"WR-P-P-B","books","WR-P-P-B-0000000363-p.1498.s.22"
"215","WR-P-E-G-0000003862","Subtitles for Thuis 1394"," Eerst een kus in het","hol van de leeuw"," . Whaaaaaa . Ja !","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.499.s.2.w.6 p.499.s.2.w.7 p.499.s.2.w.8 p.499.s.2.w.9",0,3,"",2,215,"WR-P-E-G","subtitles","WR-P-E-G-0000003862-p.499.s.2"
"327","WR-P-P-G-0000180871","No title available."," houden . Ook in het","hol van de leeuw"," wordt de voorzitter uit Mechelen","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.5.w.4 p.2.s.5.w.5 p.2.s.5.w.6 p.2.s.5.w.7",0,3,"",2,327,"WR-P-P-G","newspapers","WR-P-P-G-0000180871-p.2.s.5"
"214","WR-P-E-G-0000004128","Subtitles for De leukste eeuw - Walter Baele ("," geen zeer zo in 't","hol van de leeuw"," ? Maar nee ! Ze","hol van de leeuw","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.308.s.1.w.8 p.308.s.1.w.9 p.308.s.1.w.10 p.308.s.1.w.11",0,3,"",2,214,"WR-P-E-G","subtitles","WR-P-E-G-0000004128-p.308.s.1"
"192","WR-P-E-G-0000004857","Subtitles for Kapitein Zeppos I (7) - Het test"," ? Hij gaat naar het","hol van de leeuw"," . Leeuw ? Baral !","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.196.s.1.w.5 p.196.s.1.w.6 p.196.s.1.w.7 p.196.s.1.w.8",0,3,"",2,192,"WR-P-E-G","subtitles","WR-P-E-G-0000004857-p.196.s.1"
"431","WR-P-P-G-0000717741","Janssens in het hol van de leeuw"," vurigste GBA-fan wil in het","hol van de leeuw"," genieten van de match tegen","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.2.w.7 p.1.s.2.w.8 p.1.s.2.w.9 p.1.s.2.w.10",0,3,"",2,431,"WR-P-P-G","newspapers","WR-P-P-G-0000717741-p.1.s.2"
"302","WR-P-P-G-0000150599","'Land de Antillen was niet ons idee'"," Mirna zich in het '","hol van de leeuw"," ' . Diepgaande , harde","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.1.w.35 p.6.s.1.w.36 p.6.s.1.w.37 p.6.s.1.w.38",0,3,"",2,302,"WR-P-P-G","newspapers","WR-P-P-G-0000150599-p.6.s.1"
"273","WR-P-P-H-0000068624","Ze doen het allemaal"," , verdorven plek , het","hol van de leeuw"," . Ze achtten zich in","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.29.s.1.w.19 p.29.s.1.w.20 p.29.s.1.w.21 p.29.s.1.w.22",0,3,"",2,273,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000068624-p.29.s.1"
"453","WS-U-E-A-0000119112","HANDBAL FINALE"," FINALE Hasselt bluft in het","hol van de leeuw"," , Eewout Boogaard tergt topfavoriet","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.5 p.1.s.1.w.6 p.1.s.1.w.7 p.1.s.1.w.8",0,3,"",2,453,"WS-U-E-A","auto cues","WS-U-E-A-0000119112-p.1.s.1"
"384","WR-P-P-G-0000466913","Keeperskwestie nu nog gevoeliger dan ooit tevoren"," dat hij er in het","hol van de leeuw"," niet helemaal onderdoor is gegaan","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.3.w.11 p.3.s.3.w.12 p.3.s.3.w.13 p.3.s.3.w.14",0,3,"",2,384,"WR-P-P-G","newspapers","WR-P-P-G-0000466913-p.3.s.3"
"306","WR-P-P-G-0000058953","De Hoop Scheffer zal De Villepin vaker bellen"," moedig , zo in het","hol van de leeuw"," . Voor collega De Villepin","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.1.w.11 p.4.s.1.w.12 p.4.s.1.w.13 p.4.s.1.w.14",0,3,"",2,306,"WR-P-P-G","newspapers","WR-P-P-G-0000058953-p.4.s.1"
"231","WR-P-E-L-0000000171","Unspecified"," hij zelf noemt "" het","hol van de leeuw"," "" #bkbdemocratie http://t.co/cFAUL3L Top ,","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.2256.s.1.w.12 text.1.event.2256.s.1.w.13 text.1.event.2256.s.1.w.14 text.1.event.2256.s.1.w.15",0,3,"",2,231,"WR-P-E-L","tweets","WR-P-E-L-0000000171-text.1.event.2256.s.1"
"263","WR-P-P-H-0000139277","Immobilisatie van kankerpatiënten is de groeimarkt van Vlaams Orfit -- De medische maskermakers"," trouwens zelf sterk in het","hol van de leeuw"," . Vorig jaar steeg de","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.10.s.3.w.8 p.10.s.3.w.9 p.10.s.3.w.10 p.10.s.3.w.11",0,3,"",2,263,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000139277-p.10.s.3"
"330","WR-P-P-G-0000142733","Sadistisch heerser over gedrogeerde jochies"," Sankoh ontving in ' het","hol van de leeuw"," ' , zoals hij het","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.1.w.6 p.4.s.1.w.7 p.4.s.1.w.8 p.4.s.1.w.9",0,3,"",2,330,"WR-P-P-G","newspapers","WR-P-P-G-0000142733-p.4.s.1"
"370","WR-P-P-G-0000697292","No title available."," het vanavond , in het","hol van de leeuw"," bij Oasis Charleroi , iets","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10 p.2.s.2.w.11",0,3,"",2,370,"WR-P-P-G","newspapers","WR-P-P-G-0000697292-p.2.s.2"
"200","WR-P-E-G-0000003183","Subtitles for Brussel Nieuwsstraat III (4)"," Flikkers wagen zich in het","hol van de leeuw"," . Doet dat geen zeer","hol van de leeuw","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.393.s.1.w.7 p.393.s.1.w.8 p.393.s.1.w.9 p.393.s.1.w.10",0,3,"",2,200,"WR-P-E-G","subtitles","WR-P-E-G-0000003183-p.393.s.1"
